Date,Open,High,Low,Close,Adj Close,Volume
3/8/2023,94.120003,95.959999,94,94.25,94.25,34103300
3/9/2023,94.050003,95.529999,91.900002,92.32,92.32,28813500
3/10/2023,92.169998,92.790001,90.400002,90.629997,90.629997,35941000
3/13/2023,90.089996,92.57,89.419998,91.110001,91.110001,37335600
3/14/2023,92.559998,94.360001,92.440002,93.970001,93.970001,36050200
3/15/2023,93.220001,96.93,92.639999,96.110001,96.110001,50622100
3/16/2023,96.199997,101.190002,95.5,100.32,100.32,65492000
3/17/2023,100.260002,102.839996,100.099998,101.620003,101.620003,61028500
3/20/2023,100.120003,101.75,99.870003,101.220001,101.220001,32960400
3/21/2023,101.25,105.099998,101.220001,104.919998,104.919998,42110300
3/22/2023,104.269997,106.589996,103.330002,103.370003,103.370003,43427400
3/23/2023,105.059998,106.300003,104.459999,105.599998,105.599998,40797800
3/24/2023,104.989998,105.489998,103.839996,105.440002,105.440002,30411000
3/27/2023,104.620003,104.760002,101.93,102.459999,102.459999,31120900
3/28/2023,102.440002,102.449997,99.739998,101.029999,101.029999,32057900
3/29/2023,102.279999,102.489998,100.650002,101.389999,101.389999,28779600
3/30/2023,100.910004,101.160004,99.779999,100.889999,100.889999,33086200
3/31/2023,101.300003,103.889999,101.040001,103.730003,103.730003,36823200
4/3/2023,102.389999,104.529999,101.93,104.360001,104.360001,25035400
4/4/2023,104.330002,105.580002,104.040001,104.720001,104.720001,24420100
4/5/2023,105.779999,106.099998,103.660004,104.470001,104.470001,28290500
4/6/2023,105.260002,109.169998,104.330002,108.419998,108.419998,48711500
